"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1754186400";"03.08.2025 05:00";"61,79";"61,79";"4,1";"61,79"
"1754190000";"03.08.2025 06:00";"58,58";"58,58";"4,24";"5,43"
"1754193600";"03.08.2025 07:00";"45,62";"45,62";"4,84";"4,84"
"1754197200";"03.08.2025 08:00";"21";"21";"5,04";"5,6"
"1754200800";"03.08.2025 09:00";"5,99";"5,99";"4,12";"5,99"
"1754204400";"03.08.2025 10:00";"0,11";"0,11";"2,25";"0,11"
"1754208000";"03.08.2025 11:00";"0,94";"0,94";"1,24";"0,94"
"1754211600";"03.08.2025 12:00";"0,81";"0,81";"0,81";"0,81"
"1754215200";"03.08.2025 13:00";"0,3";"0,3";"0,3";"0,3"
"1754218800";"03.08.2025 14:00";"1";"1";"1";"1"
"1754222400";"03.08.2025 15:00";"1,68";"1,68";"1,68";"1,68"
"1754226000";"03.08.2025 16:00";"2,13";"2,13";"2,35";"2,13"
"1754229600";"03.08.2025 17:00";"3,51";"3,51";"3,47";"3,51"
"1754233200";"03.08.2025 18:00";"11,22";"11,22";"28";"11,22"
"1754236800";"03.08.2025 19:00";"69,42";"69,42";"52,47";"69,42"
"1754240400";"03.08.2025 20:00";"77,89";"77,89";"52,25";"77,89"
"1754244000";"03.08.2025 21:00";"81,46";"81,46";"40,47";"81,46"
"1754247600";"03.08.2025 22:00";"83,45";"83,45";"44,19";"83,45"
"1754251200";"03.08.2025 23:00";"83,51";"83,51";"29,43";"83,51"
"1754254800";"04.08.2025 00:00";"45,21";"45,21";"4,16";"45,21"
"1754258400";"04.08.2025 01:00";"70,49";"70,49";"2,43";"4,98"
"1754262000";"04.08.2025 02:00";"68,44";"68,44";"2,23";"5,04"
"1754265600";"04.08.2025 03:00";"64,08";"64,08";"2,24";"4,97"
"1754269200";"04.08.2025 04:00";"49,4";"49,4";"2";"4,97"
"1754272800";"04.08.2025 05:00";"56,39";"56,39";"2,59";"4,98"
"1754276400";"04.08.2025 06:00";"75,6";"75,6";"3,75";"5,04"
"1754280000";"04.08.2025 07:00";"87,19";"87,19";"5,38";"5,38"
"1754283600";"04.08.2025 08:00";"97,34";"97,34";"10,01";"10,01"
"1754287200";"04.08.2025 09:00";"95,5";"95,5";"9,99";"9,99"
"1754290800";"04.08.2025 10:00";"88,98";"88,98";"5,81";"5,81"
"1754294400";"04.08.2025 11:00";"74,27";"74,27";"4,73";"4,73"
"1754298000";"04.08.2025 12:00";"54,38";"54,38";"4,42";"4,42"
"1754301600";"04.08.2025 13:00";"14,98";"14,98";"4,17";"4,17"
"1754305200";"04.08.2025 14:00";"4,14";"4,14";"3,91";"3,91"
"1754308800";"04.08.2025 15:00";"3,62";"3,62";"3,61";"3,61"
"1754312400";"04.08.2025 16:00";"12,75";"12,75";"4,15";"4,15"
"1754316000";"04.08.2025 17:00";"17,57";"17,57";"4,51";"6,28"
"1754319600";"04.08.2025 18:00";"50,36";"50,36";"4,46";"50,36"
"1754323200";"04.08.2025 19:00";"124,06";"124,06";"6,29";"124,06"
"1754326800";"04.08.2025 20:00";"163,8";"163,8";"5,3";"163,8"
"1754330400";"04.08.2025 21:00";"189,6";"189,6";"2,88";"189,6"
"1754334000";"04.08.2025 22:00";"144,12";"144,12";"3";"144,12"
"1754337600";"04.08.2025 23:00";"103,9";"103,9";"0,97";"103,9"
"1754341200";"05.08.2025 00:00";"3,9";"3,9";"0";"3,9"
"1754344800";"05.08.2025 01:00";"0,4";"0,4";"0,4";"0,4"
"1754348400";"05.08.2025 02:00";"0";"0";"0";"0"
"1754352000";"05.08.2025 03:00";"0,1";"0,1";"0";"0,1"
"1754355600";"05.08.2025 04:00";"-0,01";"-0,01";"-0,01";"-0,01"
"1754359200";"05.08.2025 05:00";"0";"0";"0";"0"
"1754362800";"05.08.2025 06:00";"0,04";"0,04";"0,04";"0,04"
"1754366400";"05.08.2025 07:00";"1,69";"1,69";"1,69";"1,69"
"1754370000";"05.08.2025 08:00";"2,06";"2,06";"2,06";"2,06"
"1754373600";"05.08.2025 09:00";"2,41";"2,41";"2,41";"2,41"
"1754377200";"05.08.2025 10:00";"2,06";"2,06";"2,02";"2,06"
"1754380800";"05.08.2025 11:00";"0";"0";"0,11";"0"
"1754384400";"05.08.2025 12:00";"-0,04";"-0,04";"-0,11";"-0,04"
"1754388000";"05.08.2025 13:00";"-0,85";"-0,85";"-0,85";"-0,85"
"1754391600";"05.08.2025 14:00";"-0,21";"-0,21";"-0,21";"-0,21"
"1754395200";"05.08.2025 15:00";"-0,11";"-0,11";"-0,11";"-0,11"
"1754398800";"05.08.2025 16:00";"-0,11";"-0,11";"-0,1";"-0,11"
"1754402400";"05.08.2025 17:00";"0";"0";"0";"0"
"1754406000";"05.08.2025 18:00";"1,05";"1,05";"1,05";"1,05"
"1754409600";"05.08.2025 19:00";"3,9";"3,9";"1,72";"3,9"
"1754413200";"05.08.2025 20:00";"43,55";"43,55";"2,43";"43,55"
"1754416800";"05.08.2025 21:00";"78,63";"78,63";"2,4";"78,63"
"1754420400";"05.08.2025 22:00";"5,04";"5,04";"2,24";"5,04"
"1754424000";"05.08.2025 23:00";"1,29";"1,29";"1,29";"1,29"
"1754427600";"06.08.2025 00:00";"0,07";"0,07";"0,07";"0,07"
"1754431200";"06.08.2025 01:00";"-0,01";"-0,01";"-0,01";"-0,01"
"1754434800";"06.08.2025 02:00";"-0,07";"-0,07";"-0,07";"-0,07"
"1754438400";"06.08.2025 03:00";"-0,19";"-0,19";"-0,21";"-0,19"
"1754442000";"06.08.2025 04:00";"-0,83";"-0,83";"-0,81";"-0,83"
"1754445600";"06.08.2025 05:00";"-0,12";"-0,12";"-0,12";"-0,12"
"1754449200";"06.08.2025 06:00";"-0,03";"-0,03";"-0,03";"-0,03"
"1754452800";"06.08.2025 07:00";"0,51";"0,51";"0,51";"0,51"
"1754456400";"06.08.2025 08:00";"2,24";"2,24";"2,17";"2,17"
"1754460000";"06.08.2025 09:00";"2,32";"2,32";"2,28";"2,31"
"1754463600";"06.08.2025 10:00";"1,23";"1,23";"1,26";"1,23"
"1754467200";"06.08.2025 11:00";"-0,01";"-0,01";"-0,03";"-0,03"
"1754470800";"06.08.2025 12:00";"-1,03";"-1,03";"-1,06";"-1,06"
"1754474400";"06.08.2025 13:00";"-2,13";"-2,13";"-2,18";"-2,18"
"1754478000";"06.08.2025 14:00";"-3,06";"-3,06";"-3,06";"-3,06"
"1754481600";"06.08.2025 15:00";"-2,43";"-2,43";"-2,43";"-2,43"
"1754485200";"06.08.2025 16:00";"-1,07";"-1,07";"-1,07";"-1,07"
"1754488800";"06.08.2025 17:00";"-0,03";"-0,03";"-0,01";"-0,03"
"1754492400";"06.08.2025 18:00";"1,28";"1,28";"1,34";"1,28"
"1754496000";"06.08.2025 19:00";"2,74";"2,74";"2,65";"2,74"
"1754499600";"06.08.2025 20:00";"14,09";"14,09";"2,3";"14,09"
"1754503200";"06.08.2025 21:00";"16,92";"16,92";"2,19";"16,92"
"1754506800";"06.08.2025 22:00";"17,15";"17,15";"1,93";"17,15"
"1754510400";"06.08.2025 23:00";"12,87";"12,87";"1,51";"12,87"
"1754514000";"07.08.2025 00:00";"3";"3";"1,24";"3"
"1754517600";"07.08.2025 01:00";"0,42";"0,42";"0";"0,42"
"1754521200";"07.08.2025 02:00";"0,18";"0,18";"-0,02";"0,18"
"1754524800";"07.08.2025 03:00";"0,12";"0,12";"-0,02";"0,12"
"1754528400";"07.08.2025 04:00";"0,71";"0,71";"-0,02";"0,71"
"1754532000";"07.08.2025 05:00";"0,84";"0,84";"0";"0,84"
"1754535600";"07.08.2025 06:00";"2,93";"2,93";"2,21";"2,93"
"1754539200";"07.08.2025 07:00";"5,44";"5,44";"4";"5,44"
"1754542800";"07.08.2025 08:00";"20,63";"20,63";"4,09";"20,63"
"1754546400";"07.08.2025 09:00";"20,01";"20,01";"4,92";"4,92"
"1754550000";"07.08.2025 10:00";"20,7";"20,7";"3,99";"3,99"
"1754553600";"07.08.2025 11:00";"5,26";"5,26";"4,11";"4,11"
"1754557200";"07.08.2025 12:00";"2,9";"2,9";"2,75";"2,76"
"1754560800";"07.08.2025 13:00";"1,4";"1,4";"1,42";"1,4"
"1754564400";"07.08.2025 14:00";"1,1";"1,1";"1,11";"1,1"
"1754568000";"07.08.2025 15:00";"2,3";"2,3";"2";"2,01"
"1754571600";"07.08.2025 16:00";"2,88";"2,88";"2,88";"2,88"
"1754575200";"07.08.2025 17:00";"4,63";"4,63";"4,27";"4,27"
"1754578800";"07.08.2025 18:00";"36,54";"36,54";"5,39";"36,54"
"1754582400";"07.08.2025 19:00";"85,59";"85,59";"6,32";"85,59"
"1754586000";"07.08.2025 20:00";"139,74";"139,74";"7,02";"139,74"
"1754589600";"07.08.2025 21:00";"159,93";"159,93";"6,07";"159,93"
"1754593200";"07.08.2025 22:00";"129,04";"129,04";"5,4";"129,04"
"1754596800";"07.08.2025 23:00";"85,87";"85,87";"4,01";"85,87"
"1754600400";"08.08.2025 00:00";"37,5";"37,5";"3,15";"37,5"
"1754604000";"08.08.2025 01:00";"20,69";"20,69";"3,27";"19,04"
"1754607600";"08.08.2025 02:00";"12,64";"12,64";"3,65";"12,64"
"1754611200";"08.08.2025 03:00";"4,03";"4,03";"3,85";"4,03"
"1754614800";"08.08.2025 04:00";"4,18";"4,18";"3,93";"4,18"
"1754618400";"08.08.2025 05:00";"9,91";"9,91";"4,1";"9,91"
"1754622000";"08.08.2025 06:00";"58,41";"58,41";"7,03";"58,41"
"1754625600";"08.08.2025 07:00";"59,2";"59,2";"47,91";"59,2"
"1754629200";"08.08.2025 08:00";"89,71";"89,71";"89,71";"89,71"
"1754632800";"08.08.2025 09:00";"90,42";"90,42";"90,42";"90,42"
"1754636400";"08.08.2025 10:00";"67,13";"67,13";"67,13";"67,13"
"1754640000";"08.08.2025 11:00";"50,63";"50,63";"50,63";"50,63"
"1754643600";"08.08.2025 12:00";"49,99";"49,99";"49,99";"49,99"
"1754647200";"08.08.2025 13:00";"87,58";"87,58";"87,58";"87,58"
"1754650800";"08.08.2025 14:00";"84,92";"84,92";"84,92";"84,92"
"1754654400";"08.08.2025 15:00";"84,92";"84,92";"84,92";"84,92"
"1754658000";"08.08.2025 16:00";"114,64";"114,64";"114,64";"114,64"
"1754661600";"08.08.2025 17:00";"65,06";"65,06";"65,06";"65,06"
"1754665200";"08.08.2025 18:00";"77,06";"77,06";"77,06";"77,06"
"1754668800";"08.08.2025 19:00";"105,78";"105,78";"105,78";"105,78"
"1754672400";"08.08.2025 20:00";"150,16";"150,16";"150,15";"150,16"
"1754676000";"08.08.2025 21:00";"159,5";"159,5";"103,82";"159,5"
"1754679600";"08.08.2025 22:00";"159,51";"159,51";"103,05";"159,51"
"1754683200";"08.08.2025 23:00";"64,84";"64,84";"50,59";"64,84"
"1754686800";"09.08.2025 00:00";"16,23";"16,23";"3,02";"16,23"
"1754690400";"09.08.2025 01:00";"103,47";"103,47";"2,72";"103,47"
"1754694000";"09.08.2025 02:00";"103,47";"103,47";"2,51";"103,47"
"1754697600";"09.08.2025 03:00";"60,03";"60,03";"2,5";"60,03"
"1754701200";"09.08.2025 04:00";"40";"40";"2,91";"40"
"1754704800";"09.08.2025 05:00";"40";"40";"3,6";"40"
"1754708400";"09.08.2025 06:00";"95,64";"95,64";"4,78";"40"
"1754712000";"09.08.2025 07:00";"58,42";"58,42";"5,86";"5,86"
"1754715600";"09.08.2025 08:00";"47,25";"47,25";"17,01";"17,01"
"1754719200";"09.08.2025 09:00";"40,53";"40,53";"38,11";"38,11"
"1754722800";"09.08.2025 10:00";"14,68";"14,68";"11,56";"14"
"1754726400";"09.08.2025 11:00";"0,18";"0,18";"2,54";"0,18"
"1754730000";"09.08.2025 12:00";"0";"0";"0,08";"0"
"1754733600";"09.08.2025 13:00";"0,7";"0,7";"0,7";"0,7"
"1754737200";"09.08.2025 14:00";"-0,06";"-0,06";"-0,06";"-0,06"
"1754740800";"09.08.2025 15:00";"0,06";"0,06";"0,06";"0,06"
"1754744400";"09.08.2025 16:00";"1,5";"1,5";"1,5";"1,5"
"1754748000";"09.08.2025 17:00";"1,65";"1,65";"17,02";"1,65"
"1754751600";"09.08.2025 18:00";"34,17";"34,17";"49,96";"34,17"
"1754755200";"09.08.2025 19:00";"111,16";"111,16";"79,99";"111,16"
"1754758800";"09.08.2025 20:00";"137,27";"137,27";"87,47";"137,27"
"1754762400";"09.08.2025 21:00";"146,34";"146,34";"61,69";"146,34"
"1754766000";"09.08.2025 22:00";"124,92";"124,92";"34,37";"124,92"
"1754769600";"09.08.2025 23:00";"111,56";"111,56";"3,34";"111,56"
"1754773200";"10.08.2025 00:00";"95,82";"95,82";"2,79";"95,82"
"1754776800";"10.08.2025 01:00";"39,51";"39,51";"3,78";"39,51"
"1754780400";"10.08.2025 02:00";"3,9";"3,9";"3,57";"3,9"
"1754784000";"10.08.2025 03:00";"14";"14";"4,36";"14"
